site, Date, Precipitation, Condition
19U,5/7/2017,0.000,
19U,5/8/2017,0.000,
19U,5/9/2017,0.000,
19U,5/10/2017,0.000,
19U,5/11/2017,0.290,
19U,5/12/2017,0.210,
19U,5/13/2017,0.060,
19U,5/14/2017,0.140,
19U,5/15/2017,0.380,
19U,5/16/2017,1.000,
19U,5/17/2017,0.000,
19U,5/18/2017,0.000,
19U,5/19/2017,0.000,
19U,5/20/2017,0.000,
19U,5/21/2017,0.000,
19U,5/22/2017,0.000,
19U,5/23/2017,0.000,
19U,5/24/2017,0.000,
19U,5/25/2017,0.000,
19U,5/26/2017,0.000,
19U,5/27/2017,0.000,
19U,5/28/2017,0.000,
19U,5/29/2017,0.000,
19U,5/30/2017,0.100,
19U,5/31/2017,0.050,
19U,6/1/2017,0.080,
19U,6/2/2017,0.000,
19U,6/3/2017,0.000,
19U,6/4/2017,0.000,
19U,6/5/2017,0.000,
19U,6/6/2017,0.000,
19U,6/7/2017,0.000,
19U,6/8/2017,0.430,
19U,6/9/2017,0.190,
19U,6/10/2017,0.000,
19U,6/11/2017,0.000,
19U,6/12/2017,0.000,
19U,6/13/2017,0.000,
19U,6/14/2017,0.000,
19U,6/15/2017,0.980,
19U,6/16/2017,0.050,
19U,6/17/2017,0.060,
19U,6/18/2017,0.040,
19U,6/19/2017,0.010,
19U,6/20/2017,0.000,
19U,6/21/2017,0.000,
19U,6/22/2017,0.000,
19U,6/23/2017,0.000,
19U,6/24/2017,0.000,
19U,6/25/2017,0.000,
19U,6/26/2017,0.000,
19U,6/27/2017,0.000,
19U,6/28/2017,0.000,
19U,6/29/2017,0.000,
19U,6/30/2017,0.000,
19U,7/1/2017,0.000,
19U,7/2/2017,0.000,
19U,7/3/2017,0.000,
19U,7/4/2017,0.000,
19U,7/5/2017,0.000,
19U,7/6/2017,0.000,
19U,7/7/2017,0.000,
19U,7/8/2017,0.000,
19U,7/9/2017,0.000,
19U,7/10/2017,0.000,
19U,7/11/2017,0.000,
19U,7/12/2017,0.000,
19U,7/13/2017,0.000,
19U,7/14/2017,0.000,
19U,7/15/2017,0.000,
19U,7/16/2017,0.000,
19U,7/17/2017,0.000,
19U,7/18/2017,0.000,
19U,7/19/2017,0.000,
19U,7/20/2017,0.000,
19U,7/21/2017,0.000,
19U,7/22/2017,0.000,
19U,7/23/2017,0.000,
19U,7/24/2017,0.000,
19U,7/25/2017,0.000,
19U,7/26/2017,0.000,
19U,7/27/2017,0.000,
19U,7/28/2017,0.000,
19U,7/29/2017,0.000,
19U,7/30/2017,0.000,
19U,7/31/2017,0.000,
19U,8/1/2017,0.000,
19U,8/2/2017,0.000,
19U,8/3/2017,0.000,
19U,8/4/2017,0.000,
19U,8/5/2017,0.000,
19U,8/6/2017,0.000,
19U,8/7/2017,0.000,
19U,8/8/2017,0.000,
19U,8/9/2017,0.000,
19U,8/10/2017,0.000,
19U,8/11/2017,0.000,
19U,8/12/2017,0.000,
19U,8/13/2017,0.080,
19U,8/14/2017,0.000,
19U,8/15/2017,0.000,
19U,8/16/2017,0.000,
19U,8/17/2017,0.000,
19U,8/18/2017,0.000,
19U,8/19/2017,0.000,
19U,8/20/2017,0.000,
19U,8/21/2017,0.000,
19U,8/22/2017,0.000,
19U,8/23/2017,0.000,
19U,8/24/2017,0.000,
19U,8/25/2017,0.040,
19U,8/26/2017,0.000,
19U,8/27/2017,0.000,
19U,8/28/2017,0.000,
19U,8/29/2017,0.000,P,
19U,8/30/2017,0.000,P,
19U,8/31/2017,0.010,P,
19U,9/1/2017,0.000,P,
19U,9/2/2017,0.000,P,
19U,9/3/2017,0.000,P,
19U,9/4/2017,0.000,P,
19U,9/5/2017,0.000,P,
19U,9/6/2017,0.000,P,
19U,9/7/2017,0.000,P,
19U,9/8/2017,0.000,P,
19U,9/9/2017,0.000,P,
19U,9/10/2017,0.000,P,
19U,9/11/2017,0.000,P,
19U,9/12/2017,0.000,P,
19U,9/13/2017,0.000,P,
19U,9/14/2017,0.000,P,
19U,9/15/2017,0.000,P,
19U,9/16/2017,0.000,P,
19U,9/17/2017,0.090,P,
19U,9/18/2017,0.380,P,
19U,9/19/2017,1.100,P,
19U,9/20/2017,0.040,P,
19U,9/21/2017,0.180,P,
19U,9/22/2017,0.000,P,
19U,9/23/2017,0.000,P,
19U,9/24/2017,0.000,P,
19U,9/25/2017,0.010,P,
19U,9/26/2017,0.000,P,
19U,9/27/2017,0.000,P,
19U,9/28/2017,0.000,P,
19U,9/29/2017,0.000,P,
19U,9/30/2017,0.030,P,
19U,10/1/2017,0.120,P,
19U,10/2/2017,0.000,P,
19U,10/3/2017,0.000,P,
19U,10/4/2017,0.000,P,
19U,10/5/2017,0.000,P,
19U,10/6/2017,0.000,P,
19U,10/7/2017,0.520,P,
19U,10/8/2017,0.230,P,
19U,10/9/2017,0.000,P,
19U,10/10/2017,0.090,P,
19U,10/11/2017,0.010,P,
19U,10/12/2017,0.180,P,
19U,10/13/2017,0.350,P,
19U,10/14/2017,0.010,P,
19U,10/15/2017,0.000,P,
19U,10/16/2017,0.000,P,
19U,10/17/2017,0.140,P,
19U,10/18/2017,1.050,P,
19U,10/19/2017,1.310,P,
19U,10/20/2017,0.080,P,
19U,10/21/2017,1.250,P,
19U,10/22/2017,0.080,P,
19U,10/23/2017,0.000,P,
19U,10/24/2017,0.000,P,
19U,10/25/2017,0.080,P,
19U,10/26/2017,0.010,P,
19U,10/27/2017,0.000,P,
19U,10/28/2017,0.000,P,
19U,10/29/2017,0.010,P,
19U,10/30/2017,0.000,P,
19U,10/31/2017,0.000,P,
19U,11/1/2017,0.000,P,
19U,11/2/2017,0.360,P,
19U,11/3/2017,0.150,P,
19U,11/4/2017,0.140,P,
19U,11/5/2017,0.850,P,
19U,11/6/2017,0.010,P,
19U,11/7/2017,0.000,P,
19U,11/8/2017,0.020,P,
19U,11/9/2017,0.250,P,
19U,11/10/2017,0.000,P,
19U,11/11/2017,0.020,P,
19U,11/12/2017,0.250,P,
19U,11/13/2017,1.190,P,
19U,11/14/2017,0.070,P,
19U,11/15/2017,0.510,P,
19U,11/16/2017,0.240,P,
19U,11/17/2017,0.010,P,
19U,11/18/2017,0.000,P,
19U,11/19/2017,0.710,P,
19U,11/20/2017,0.780,P,
19U,11/21/2017,1.150,P,
19U,11/22/2017,0.230,P,
19U,11/23/2017,1.010,P,
19U,11/24/2017,0.010,P,
19U,11/25/2017,0.140,P,
19U,11/26/2017,0.810,P,
19U,11/27/2017,0.020,P,
19U,11/28/2017,0.800,P,
19U,11/29/2017,0.010,P,
19U,11/30/2017,0.320,P,
19U,12/1/2017,0.200,P,
19U,12/2/2017,0.480,P,
19U,12/3/2017,0.140,P,
19U,12/4/2017,0.000,P,
19U,12/5/2017,0.010,P,
19U,12/6/2017,0.010,P,
19U,12/7/2017,0.000,P,
19U,12/8/2017,0.000,P,
19U,12/9/2017,0.000,P,
19U,12/10/2017,0.000,P,
19U,12/11/2017,0.000,P,
19U,12/12/2017,0.000,P,
19U,12/13/2017,0.000,P,
19U,12/14/2017,0.000,P,
19U,12/15/2017,0.160,P,
19U,12/16/2017,0.030,P,
19U,12/17/2017,0.080,P,
19U,12/18/2017,1.040,P,
19U,12/19/2017,1.160,P,
19U,12/20/2017,0.050,P,
19U,12/21/2017,0.000,P,
19U,12/22/2017,0.200,P,
19U,12/23/2017,0.000,P,
19U,12/24/2017,0.010,P,
19U,12/25/2017,0.160,P,
19U,12/26/2017,0.060,P,
19U,12/27/2017,0.000,P,
19U,12/28/2017,0.260,P,
19U,12/29/2017,1.940,P,
19U,12/30/2017,0.000,P,
19U,12/31/2017,0.000,P,
19U,1/1/2018,0.000,P,
19U,1/2/2018,0.000,P,
19U,1/3/2018,0.000,P,
19U,1/4/2018,0.010,P,
19U,1/5/2018,0.240,P,
19U,1/6/2018,0.240,P,
19U,1/7/2018,0.430,P,
19U,1/8/2018,0.090,P,
19U,1/9/2018,1.080,P,
19U,1/10/2018,0.160,P,
19U,1/11/2018,1.090,P,
19U,1/12/2018,0.250,P,
19U,1/13/2018,0.050,P,
19U,1/14/2018,0.010,P,
19U,1/15/2018,0.020,P,
19U,1/16/2018,0.210,P,
19U,1/17/2018,0.830,P,
19U,1/18/2018,0.600,P,
19U,1/19/2018,0.200,P,
19U,1/20/2018,0.140,P,
19U,1/21/2018,0.270,P,
19U,1/22/2018,0.260,P,
19U,1/23/2018,0.630,P,
19U,1/24/2018,0.650,P,
19U,1/25/2018,0.110,P,
19U,1/26/2018,0.280,P,
19U,1/27/2018,0.670,P,
19U,1/28/2018,0.080,P,
19U,1/29/2018,1.080,P,
19U,1/30/2018,0.020,P,
19U,1/31/2018,0.020,P,
19U,2/1/2018,0.720,P,
19U,2/2/2018,0.190,P,
19U,2/3/2018,0.610,P,
19U,2/4/2018,0.140,P,
19U,2/5/2018,0.000,P,
19U,2/6/2018,0.030,P,
19U,2/7/2018,0.020,P,
19U,2/8/2018,0.200,P,
19U,2/9/2018,0.020,P,
19U,2/10/2018,0.000,P,
19U,2/11/2018,0.000,P,
19U,2/12/2018,0.000,P,
19U,2/13/2018,0.060,P,
19U,2/14/2018,0.230,P,
19U,2/15/2018,0.050,P,
19U,2/16/2018,0.290,P,
19U,2/17/2018,0.720,P,
19U,2/18/2018,0.010,P,
19U,2/19/2018,0.000,P,
19U,2/20/2018,0.000,P,
19U,2/21/2018,0.000,P,
19U,2/22/2018,0.010,P,
19U,2/23/2018,0.000,P,
19U,2/24/2018,0.160,P,
19U,2/25/2018,0.180,P,
19U,2/26/2018,0.130,P,
19U,2/27/2018,0.550,P,
19U,2/28/2018,0.340,P,
19U,3/1/2018,0.180,P,
19U,3/2/2018,0.150,P,
19U,3/3/2018,0.010,P,
19U,3/4/2018,0.160,P,
19U,3/5/2018,0.010,P,
19U,3/6/2018,0.000,P,
19U,3/7/2018,0.010,P,
19U,3/8/2018,0.580,P,
19U,3/9/2018,0.000,P,
19U,3/10/2018,0.000,P,
19U,3/11/2018,0.000,P,
19U,3/12/2018,0.000,P,
19U,3/13/2018,0.350,P,
19U,3/14/2018,0.110,P,
19U,3/15/2018,0.000,P,
19U,3/16/2018,0.000,P,
19U,3/17/2018,0.170,P,
19U,3/18/2018,0.000,P,
19U,3/19/2018,0.000,P,
19U,3/20/2018,0.000,P,
19U,3/21/2018,0.000,P,
19U,3/22/2018,0.550,P,
19U,3/23/2018,0.130,P,
19U,3/24/2018,0.310,P,
19U,3/25/2018,0.000,P,
19U,3/26/2018,0.090,P,
19U,3/27/2018,0.090,P,
19U,3/28/2018,0.060,P,
19U,3/29/2018,0.000,P,
19U,3/30/2018,0.000,P,
19U,3/31/2018,0.000,P,
19U,4/1/2018,0.350,P,
19U,4/2/2018,0.000,P,
19U,4/3/2018,0.000,P,
19U,4/4/2018,0.530,P,
19U,4/5/2018,0.280,P,
19U,4/6/2018,0.010,P,
19U,4/7/2018,0.780,P,
19U,4/8/2018,0.750,P,
19U,4/9/2018,0.010,P,
19U,4/10/2018,0.270,P,
19U,4/11/2018,0.220,P,
19U,4/12/2018,0.150,P,
19U,4/13/2018,0.570,P,
19U,4/14/2018,1.030,P,
19U,4/15/2018,0.250,P,
19U,4/16/2018,1.040,P,
19U,4/17/2018,0.030,P,
19U,4/18/2018,0.040,P,
19U,4/19/2018,0.000,P,
19U,4/20/2018,0.000,P,
19U,4/21/2018,0.110,P,
19U,4/22/2018,0.000,P,
19U,4/23/2018,0.000,P,
19U,4/24/2018,0.000,P,
19U,4/25/2018,0.000,P,
19U,4/26/2018,0.000,P,
19U,4/27/2018,0.000,P,
19U,4/28/2018,0.750,P,
19U,4/29/2018,0.040,P,
19U,4/30/2018,0.000,P,
19U,5/1/2018,0.160,P,
19U,5/2/2018,0.000,P,
19U,5/3/2018,0.000,P,
19U,5/4/2018,0.000,P,
19U,5/5/2018,0.000,P,
19U,5/6/2018,0.020,P,
19U,5/7/2018,0.000,P,
19U,5/8/2018,0.170,P,
19U,5/9/2018,0.060,P,
19U,5/10/2018,0.280,P,
19U,5/11/2018,0.030,P,
19U,5/12/2018,0.000,P,
19U,5/13/2018,0.000,P,
19U,5/14/2018,0.000,P,
19U,5/15/2018,0.000,P,
19U,5/16/2018,0.000,P,
19U,5/17/2018,0.070,P,
19U,5/18/2018,0.020,P,
19U,5/19/2018,0.070,P,
19U,5/20/2018,0.020,P,
19U,5/21/2018,0.000,P,
19U,5/22/2018,0.000,P,
19U,5/23/2018,0.000,P,
19U,5/24/2018,0.000,P,
19U,5/25/2018,0.000,P,
19U,5/26/2018,0.000,P,
19U,5/27/2018,0.000,P,
19U,5/28/2018,0.000,P,
19U,5/29/2018,0.000,P,
19U,5/30/2018,0.010,P,
19U,5/31/2018,0.050,P,
19U,6/1/2018,0.000,P,
19U,6/2/2018,0.000,P,
19U,6/3/2018,0.000,P,
19U,6/4/2018,0.090,P,
19U,6/5/2018,0.010,P,
19U,6/6/2018,0.000,P,
19U,6/7/2018,0.000,P,
19U,6/8/2018,0.170,P,
19U,6/9/2018,0.250,
19U,6/10/2018,0.120,
19U,6/11/2018,0.010,P,
19U,6/12/2018,0.000,P,
19U,6/13/2018,0.360,P,
19U,6/14/2018,0.510,P,
19U,6/15/2018,0.000,P,
19U,6/16/2018,0.000,P,
19U,6/17/2018,0.010,P,
19U,6/18/2018,0.000,P,
19U,6/19/2018,0.000,P,
19U,6/20/2018,0.000,P,
19U,6/21/2018,0.000,P,
19U,6/22/2018,0.130,P,
19U,6/23/2018,0.130,P,
19U,6/24/2018,0.170,P,
19U,6/25/2018,0.220,P,
19U,6/26/2018,0.210,P,
19U,6/27/2018,0.000,P,
19U,6/28/2018,0.000,P,
19U,6/29/2018,0.000,P,
19U,6/30/2018,0.050,P,
19U,7/1/2018,0.020,P,
19U,7/2/2018,0.030,P,
19U,7/3/2018,0.000,P,
19U,7/4/2018,0.000,P,
19U,7/5/2018,0.000,P,
19U,7/6/2018,0.100,P,
19U,7/7/2018,0.000,P,
19U,7/8/2018,0.000,P,
19U,7/9/2018,0.000,P,
19U,7/10/2018,0.020,P,
19U,7/11/2018,0.000,P,
19U,7/12/2018,0.000,P,
19U,7/13/2018,0.000,P,
19U,7/14/2018,0.000,P,
19U,7/15/2018,0.000,P,
19U,7/16/2018,0.000,P,
19U,7/17/2018,0.000,P,
19U,7/18/2018,0.000,P,
19U,7/19/2018,0.000,P,
19U,7/20/2018,0.000,P,
19U,7/21/2018,0.000,P,
19U,7/22/2018,0.000,P,
19U,7/23/2018,0.000,P,
19U,7/24/2018,0.000,P,
19U,7/25/2018,0.000,P,
19U,7/26/2018,0.000,P,
19U,7/27/2018,0.000,P,
19U,7/28/2018,0.000,P,
19U,7/29/2018,0.000,P,
19U,7/30/2018,0.000,P,
19U,7/31/2018,0.000,P,
19U,8/1/2018,0.000,P,
19U,8/2/2018,0.000,P,
19U,8/3/2018,0.000,P,
19U,8/4/2018,0.000,P,
19U,8/5/2018,0.000,P,
19U,8/6/2018,0.000,P,
19U,8/7/2018,0.000,P,
19U,8/8/2018,0.000,P,
19U,8/9/2018,0.000,P,
19U,8/10/2018,0.000,P,
19U,8/11/2018,0.090,P,
19U,8/12/2018,0.000,P,
19U,8/13/2018,0.000,P,
19U,8/14/2018,0.000,P,
19U,8/15/2018,0.000,P,
19U,8/16/2018,0.000,P,
19U,8/17/2018,0.000,P,
19U,8/18/2018,0.000,P,
19U,8/19/2018,0.000,P,
19U,8/20/2018,0.000,P,
19U,8/21/2018,0.000,P,
19U,8/22/2018,0.000,P,
19U,8/23/2018,0.000,P,
19U,8/24/2018,0.000,P,
19U,8/25/2018,0.000,P,
19U,8/26/2018,0.200,P,
19U,8/27/2018,0.010,P,
19U,8/28/2018,0.000,P,
19U,8/29/2018,0.000,P,
19U,8/30/2018,0.000,P,
19U,8/31/2018,0.000,P,
19U,9/1/2018,0.000,P,
19U,9/2/2018,0.000,P,
19U,9/3/2018,0.000,P,
19U,9/4/2018,0.000,P,
19U,9/5/2018,0.000,P,
19U,9/6/2018,0.000,P,
19U,9/7/2018,0.020,P,
19U,9/8/2018,0.040,P,
19U,9/9/2018,0.100,P,
19U,9/10/2018,0.210,P,
19U,9/11/2018,0.360,P,
19U,9/12/2018,0.170,P,
19U,9/13/2018,0.170,P,
19U,9/14/2018,0.170,P,
19U,9/15/2018,0.020,P,
19U,9/16/2018,0.530,P,
19U,9/17/2018,0.010,P,
19U,9/18/2018,0.000,P,
19U,9/19/2018,0.150,P,
19U,9/20/2018,0.130,P,
19U,9/21/2018,0.090,P,
19U,9/22/2018,0.170,P,
19U,9/23/2018,0.000,P,
19U,9/24/2018,0.000,P,
19U,9/25/2018,0.000,P,
19U,9/26/2018,0.000,P,
19U,9/27/2018,0.000,P,
19U,9/28/2018,0.000,P,
19U,9/29/2018,0.000,P,
19U,9/30/2018,0.010,P,
19U,10/1/2018,0.210,P,
19U,10/2/2018,0.290,P,
19U,10/3/2018,0.010,P,
19U,10/4/2018,0.000,P,
19U,10/5/2018,0.530,P,
19U,10/6/2018,0.000,P,
19U,10/7/2018,0.010,P,
19U,10/8/2018,0.590,P,
19U,10/9/2018,0.430,P,
19U,10/10/2018,0.000,P,
19U,10/11/2018,0.000,P,
19U,10/12/2018,0.000,P,
19U,10/13/2018,0.000,P,
19U,10/14/2018,0.000,P,
19U,10/15/2018,0.000,P,
19U,10/16/2018,0.000,P,
19U,10/17/2018,0.000,P,
19U,10/18/2018,0.010,P,
19U,10/19/2018,0.000,P,
19U,10/20/2018,0.000,P,
19U,10/21/2018,0.000,P,
19U,10/22/2018,0.000,P,
19U,10/23/2018,0.020,P,
19U,10/24/2018,0.000,P,
19U,10/25/2018,0.520,P,
19U,10/26/2018,0.470,P,
19U,10/27/2018,0.570,P,
19U,10/28/2018,1.340,P,
19U,10/29/2018,0.080,P,
19U,10/30/2018,0.160,P,
19U,10/31/2018,0.100,P,
19U,11/1/2018,0.240,P,
19U,11/2/2018,0.230,P,
19U,11/3/2018,0.280,P,
19U,11/4/2018,0.470,P,
19U,11/5/2018,0.020,P,
19U,11/6/2018,0.230,P,
19U,11/7/2018,0.000,P,
19U,11/8/2018,0.010,P,
19U,11/9/2018,0.140,P,
19U,11/10/2018,0.000,P,
19U,11/11/2018,0.010,P,
19U,11/12/2018,0.000,P,
19U,11/13/2018,0.000,P,
19U,11/14/2018,0.030,P,
19U,11/15/2018,0.030,P,
19U,11/16/2018,0.220,P,
19U,11/17/2018,0.000,P,
19U,11/18/2018,0.010,P,
19U,11/19/2018,0.000,P,
19U,11/20/2018,0.000,P,
19U,11/21/2018,0.000,P,
19U,11/22/2018,0.640,P,
19U,11/23/2018,0.800,P,
19U,11/24/2018,0.000,P,
19U,11/25/2018,0.000,P,
19U,11/26/2018,0.850,P,
19U,11/27/2018,1.130,P,
19U,11/28/2018,0.120,P,
19U,11/29/2018,0.010,P,
19U,11/30/2018,0.140,P,
19U,12/1/2018,0.040,P,
19U,12/2/2018,0.000,P,
19U,12/3/2018,0.010,P,
19U,12/4/2018,0.000,P,
19U,12/5/2018,0.010,P,
19U,12/6/2018,0.000,P,
19U,12/7/2018,0.000,P,
19U,12/8/2018,0.000,P,
19U,12/9/2018,0.530,P,
19U,12/10/2018,0.080,P,
19U,12/11/2018,0.950,P,
19U,12/12/2018,0.160,P,
19U,12/13/2018,0.150,P,
19U,12/14/2018,0.010,P,
19U,12/15/2018,0.020,P,
19U,12/16/2018,0.290,P,
19U,12/17/2018,0.360,P,
19U,12/18/2018,0.790,P,
19U,12/19/2018,0.020,P,
19U,12/20/2018,0.300,P,
19U,12/21/2018,0.000,P,
19U,12/22/2018,0.220,P,
19U,12/23/2018,0.520,P,
19U,12/24/2018,0.010,P,
19U,12/25/2018,0.020,P,
19U,12/26/2018,0.170,P,
19U,12/27/2018,0.020,P,
19U,12/28/2018,0.480,P,
19U,12/29/2018,1.030,P,
19U,12/30/2018,0.220,P,
19U,12/31/2018,0.000,P,
19U,1/1/2019,0.000,P,
19U,1/2/2019,0.000,P,
19U,1/3/2019,0.650,P,
19U,1/4/2019,0.390,P,
19U,1/5/2019,0.030,P,
19U,1/6/2019,0.320,P,
19U,1/7/2019,0.010,P,
19U,1/8/2019,0.060,P,
19U,1/9/2019,0.360,P,
19U,1/10/2019,0.240,P,
19U,1/11/2019,0.000,P,
19U,1/12/2019,0.000,P,
19U,1/13/2019,0.000,P,
19U,1/14/2019,0.000,P,
19U,1/15/2019,0.000,P,
19U,1/16/2019,0.000,P,
19U,1/17/2019,0.050,P,
19U,1/18/2019,0.310,P,
19U,1/19/2019,0.060,P,
19U,1/20/2019,0.000,P,
19U,1/21/2019,0.010,P,
19U,1/22/2019,0.520,P,
19U,1/23/2019,0.320,P,
19U,1/24/2019,0.060,P,
19U,1/25/2019,0.000,P,
19U,1/26/2019,0.000,P,
19U,1/27/2019,0.000,P,
19U,1/28/2019,0.000,P,
19U,1/29/2019,0.000,P,
19U,1/30/2019,0.000,P,
19U,1/31/2019,0.000,P,
19U,2/1/2019,1.010,P,
19U,2/2/2019,0.010,P,
19U,2/3/2019,0.090,P,
19U,2/4/2019,0.000,P,
19U,2/5/2019,0.140,P,
19U,2/6/2019,0.010,P,
19U,2/7/2019,0.000,P,
19U,2/8/2019,0.020,P,
19U,2/9/2019,0.260,P,
19U,2/10/2019,0.150,P,
19U,2/11/2019,0.120,P,
19U,2/12/2019,0.580,P,
19U,2/13/2019,0.350,P,
19U,2/14/2019,0.180,P,
19U,2/15/2019,0.060,P,
19U,2/16/2019,0.120,P,
19U,2/17/2019,0.000,P,
19U,2/18/2019,0.010,P,
19U,2/19/2019,0.190,P,
19U,2/20/2019,0.100,P,
19U,2/21/2019,0.000,P,
19U,2/22/2019,0.310,P,
19U,2/23/2019,0.020,P,
19U,2/24/2019,0.000,P,
19U,2/25/2019,0.000,P,
19U,2/26/2019,0.000,P,
19U,2/27/2019,0.000,P,
19U,2/28/2019,0.000,P,
19U,3/1/2019,0.010,P,
19U,3/2/2019,0.000,P,
19U,3/3/2019,0.000,P,
19U,3/4/2019,0.000,P,
19U,3/5/2019,0.000,P,
19U,3/6/2019,0.070,P,
19U,3/7/2019,0.160,P,
19U,3/8/2019,0.070,P,
19U,3/9/2019,0.000,P,
19U,3/10/2019,0.000,P,
19U,3/11/2019,0.240,P,
19U,3/12/2019,0.860,P,
19U,3/13/2019,0.140,P,
19U,3/14/2019,0.000,P,
19U,3/15/2019,0.000,P,
19U,3/16/2019,0.000,P,
19U,3/17/2019,0.000,P,
19U,3/18/2019,0.000,P,
19U,3/19/2019,0.000,P,
19U,3/20/2019,0.000,P,
19U,3/21/2019,0.000,P,
19U,3/22/2019,0.150,P,
19U,3/23/2019,0.020,P,
19U,3/24/2019,0.000,P,
19U,3/25/2019,0.150,P,
19U,3/26/2019,0.150,P,
19U,3/27/2019,0.000,P,
19U,3/28/2019,0.000,P,
19U,3/29/2019,0.000,P,
19U,3/30/2019,0.000,P,
19U,3/31/2019,0.000,P,
19U,4/1/2019,0.000,P,
19U,4/2/2019,0.000,P,
19U,4/3/2019,0.210,P,
19U,4/4/2019,0.000,P,
19U,4/5/2019,0.350,P,
19U,4/6/2019,0.270,P,
19U,4/7/2019,0.300,P,
19U,4/8/2019,0.530,P,
19U,4/9/2019,0.690,P,
19U,4/10/2019,0.450,P,
19U,4/11/2019,0.360,P,
19U,4/12/2019,0.570,P,
19U,4/13/2019,0.430,P,
19U,4/14/2019,0.020,P,
19U,4/15/2019,0.010,P,
19U,4/16/2019,0.160,P,
19U,4/17/2019,0.000,P,
19U,4/18/2019,0.110,P,
19U,4/19/2019,0.370,P,
19U,4/20/2019,0.010,P,
19U,4/21/2019,0.000,P,
19U,4/22/2019,0.220,P,
19U,4/23/2019,0.020,P,
19U,4/24/2019,0.000,P,
19U,4/25/2019,0.000,P,
19U,4/26/2019,0.000,P,
19U,4/27/2019,0.070,P,
19U,4/28/2019,0.010,P,
19U,4/29/2019,0.000,P,
19U,4/30/2019,0.000,P,
19U,5/1/2019,0.000,P,
19U,5/2/2019,0.000,P,
19U,5/3/2019,0.000,P,
19U,5/4/2019,0.000,P,
19U,5/5/2019,0.000,P,
19U,5/6/2019,0.000,P,
19U,5/7/2019,0.000,P,
19U,5/8/2019,0.000,P,
19U,5/9/2019,0.000,P,
19U,5/10/2019,0.000,P,
19U,5/11/2019,0.000,P,
19U,5/12/2019,0.000,P,
19U,5/13/2019,0.000,P,
19U,5/14/2019,0.330,P,
19U,5/15/2019,0.020,P,
19U,5/16/2019,0.440,P,
19U,5/17/2019,0.340,P,
19U,5/18/2019,0.020,P,
19U,5/19/2019,0.000,P,
19U,5/20/2019,0.390,P,
19U,5/21/2019,0.020,P,
19U,5/22/2019,0.000,P,
19U,5/23/2019,0.000,P,
19U,5/24/2019,0.000,P,
19U,5/25/2019,0.140,P,
19U,5/26/2019,0.010,P,
19U,5/27/2019,0.000,P,
19U,5/28/2019,0.000,P,
19U,5/29/2019,0.000,P,
19U,5/30/2019,0.000,P,
19U,5/31/2019,0.000,P,
19U,6/1/2019,0.000,P,
19U,6/2/2019,0.000,P,
19U,6/3/2019,0.000,P,
19U,6/4/2019,0.000,P,
19U,6/5/2019,0.000,P,
19U,6/6/2019,0.000,P,
19U,6/7/2019,0.050,P,
19U,6/8/2019,0.000,P,
19U,6/9/2019,0.000,P,
19U,6/10/2019,0.000,P,
19U,6/11/2019,0.000,P,
19U,6/12/2019,0.000,P,
19U,6/13/2019,0.000,P,
19U,6/14/2019,0.000,P,
19U,6/15/2019,0.000,P,
19U,6/16/2019,0.000,P,
19U,6/17/2019,0.000,P,
19U,6/18/2019,0.130,P,
19U,6/19/2019,0.710,P,
19U,6/20/2019,0.240,P,
19U,6/21/2019,0.010,P,
19U,6/22/2019,0.000,P,
19U,6/23/2019,0.090,P,
19U,6/24/2019,0.070,P,
19U,6/25/2019,0.000,P,
19U,6/26/2019,0.100,P,
19U,6/27/2019,0.940,P,
19U,6/28/2019,0.010,P,
19U,6/29/2019,0.000,P,
19U,6/30/2019,0.000,P,
19U,7/1/2019,0.000,P,
19U,7/2/2019,0.000,P,
19U,7/3/2019,0.040,P,
19U,7/4/2019,0.000,P,
19U,7/5/2019,0.000,P,
19U,7/6/2019,0.020,P,
19U,7/7/2019,0.010,P,
19U,7/8/2019,0.010,P,
19U,7/9/2019,0.100,P,
19U,7/10/2019,0.280,P,
19U,7/11/2019,0.050,P,
19U,7/12/2019,0.000,P,
19U,7/13/2019,0.000,P,
19U,7/14/2019,0.000,P,
19U,7/15/2019,0.080,P,
19U,7/16/2019,0.480,P,
19U,7/17/2019,0.080,P,
19U,7/18/2019,0.370,P,
19U,7/19/2019,0.020,P,
19U,7/20/2019,0.000,P,
19U,7/21/2019,0.000,P,
19U,7/22/2019,0.000,P,
19U,7/23/2019,0.000,P,
19U,7/24/2019,0.010,P,
19U,7/25/2019,0.000,P,
19U,7/26/2019,0.000,P,
19U,7/27/2019,0.000,P,
19U,7/28/2019,0.000,P,
19U,7/29/2019,0.000,P,
19U,7/30/2019,0.000,P,
19U,7/31/2019,0.000,P,
19U,8/1/2019,0.000,P,
19U,8/2/2019,0.160,P,
19U,8/3/2019,0.000,P,
19U,8/4/2019,0.000,P,
19U,8/5/2019,0.000,P,
19U,8/6/2019,0.000,P,
19U,8/7/2019,0.000,P,
19U,8/8/2019,0.000,P,
19U,8/9/2019,0.000,P,
19U,8/10/2019,0.680,P,
19U,8/11/2019,0.000,P,
19U,8/12/2019,0.000,P,
19U,8/13/2019,0.000,P,
19U,8/14/2019,0.000,P,
19U,8/15/2019,0.000,P,
19U,8/16/2019,0.000,P,
19U,8/17/2019,0.000,P,
19U,8/18/2019,0.000,P,
19U,8/19/2019,0.000,P,
19U,8/20/2019,0.000,P,
